50.11520737	-99.27007299
48.27188940	-175.18248175
48.27188940	-303.64963504
42.28110599	-461.31386861
44.12442396	-513.86861314
46.88940092	-402.91970803
45.96774194	-262.77372263
47.35023041	-87.59124088
50.57603687	99.27007299
52.41935484	216.05839416
55.64516129	256.93430657
62.09677419	338.68613139
58.87096774	-70.07299270
50.11520737	-332.84671533
45.96774194	-508.02919708
44.12442396	-636.49635036
40.89861751	-759.12408759
37.21198157	-905.10948905
30.76036866	-805.83941606
30.76036866	-665.69343066
30.76036866	-694.89051095
34.44700461	-794.16058394
37.67281106	-835.03649635
42.74193548	-782.48175182
44.58525346	-712.40875912
25.69124424	-607.29927007
25.69124424	-461.31386861
25.69124424	-508.02919708
26.61290323	-566.42335766
24.30875576	-385.40145985
23.38709677	-216.05839416
23.38709677	-636.49635036
23.84792627	-484.67153285
25.23041475	-373.72262774
22.92626728	-216.05839416
20.16129032	-58.39416058
13.70967742	-105.10948905
18.31797235	-145.98540146
13.24884793	-105.10948905
19.70046083	-52.55474453
13.24884793	-157.66423358
10.02304147	-239.41605839
4.95391705	-338.68613139
-2.41935484	-432.11678832
-9.79262673	-449.63503650
-14.86175115	-414.59854015
-17.62672811	-379.56204380
-22.69585253	-332.84671533
-25.00000000	-233.57664234
-26.38248848	-145.98540146
-30.06912442	-134.30656934
-30.99078341	-58.39416058
-31.91244240	58.39416058
-35.59907834	75.91240876
-37.44239631	186.86131387
-40.20737327	256.93430657
-40.20737327	268.61313869
-42.97235023	309.48905109
-45.73732719	391.24087591
-51.26728111	402.91970803
-53.57142857	385.40145985
-31.91244240	157.66423358
-36.98156682	99.27007299
-32.37327189	58.39416058
-36.52073733	181.02189781
-40.66820276	245.25547445
-41.58986175	315.32846715
-47.58064516	414.59854015
-57.25806452	350.36496350
-57.71889401	227.73722628
-60.48387097	151.82481752
-66.01382488	29.19708029
-71.08294931	110.94890511
-75.23041475	163.50364964
-73.84792627	245.25547445
-77.53456221	256.93430657
-75.69124424	321.16788321
-78.45622120	373.72262774
-79.83870968	478.83211679
-82.60368664	531.38686131
-82.60368664	618.97810219
-85.82949309	665.69343066
-90.89861751	624.81751825
-91.35944700	583.94160584
-93.66359447	508.02919708
-95.50691244	472.99270073
-94.12442396	537.22627737
-96.88940092	525.54744526
-95.04608295	578.10218978
-92.74193548	618.97810219
-84.90783410	677.37226277
-80.29953917	572.26277372
-81.22119816	443.79562044
-78.45622120	379.56204380
-75.69124424	245.25547445
-73.84792627	175.18248175
-70.62211982	52.55474453
-65.09216590	52.55474453
-63.70967742	99.27007299
-62.78801843	245.25547445
-59.56221198	315.32846715
-59.10138249	256.93430657
-55.87557604	379.56204380
-53.11059908	426.27737226
-46.19815668	379.56204380
-39.74654378	262.77372263
-33.29493088	11.67883212
-30.52995392	-134.30656934
-25.92165899	-268.61313869
-19.00921659	-379.56204380
-20.85253456	-297.81021898
-25.00000000	-186.86131387
-25.92165899	-116.78832117
-30.06912442	-58.39416058
